Movie_ID,Genre,Duration,IMDb_Rating,Votes,User_Liked
1635,Comedy,116,7.8,10971,1
1636,Comedy,96,7.1,7710,1
1637,Comedy,137,8.4,43945,1
1638,Romance,166,8,27482,0
1639,Action,169,7.4,15891,1
1640,Drama,108,6.7,35412,1
1641,Thriller,112,4.7,38390,0
1642,Drama,139,5.4,2470,1
1643,Drama,170,6.3,19765,1
1644,Action,168,7.3,4810,1
1645,Action,134,6.8,428,0
1646,Action,89,5.6,46551,1
1647,Comedy,,4,,0
1648,Romance,102,6.7,20712,0
1649,Comedy,164,5.6,45990,0
1650,Romance,100,8,6894,0
1651,Romance,92,4.1,32988,0
1652,Drama,112,7.2,6849,1
1653,Drama,103,9.2,46631,1
1654,Romance,90,5,20708,0
1655,Romance,96,6.6,15550,0
1656,Comedy,147,4.5,3775,1
1657,Comedy,126,7.4,18560,1
1658,Drama,104,7,38511,0
1659,Action,173,6.2,11660,0
1660,Romance,152,6.9,32563,0
1661,Comedy,100,8.9,31763,0
1662,Drama,163,5.1,,0
1663,Comedy,162,4.1,3270,1
1664,Romance,162,8.7,33223,0
1665,Romance,91,7.2,28910,1
1666,Thriller,116,8.9,9818,0
1667,Action,121,7.3,128,1
1668,Thriller,96,8.5,47699,1
1669,Drama,127,6.4,17497,1
1670,Comedy,107,8.1,43762,1
1671,Drama,120,9,41887,1
1672,Romance,178,7.1,45506,1
1673,Thriller,126,5,47757,1
1674,Thriller,97,5.5,2124,1
1675,Thriller,157,5.1,38707,1
1676,Drama,178,5.4,13603,1
1677,Romance,150,5.7,10403,1
1678,Comedy,92,7.1,17238,1
1679,Comedy,161,7.2,25445,0
1680,Drama,92,6.3,29605,0
1681,Thriller,179,,2006,1
1682,Action,110,4.4,40267,0
1683,Drama,81,4.5,8061,1
1684,Drama,95,4.9,26240,0
1685,Romance,88,6.8,12131,1
1686,Comedy,152,5.2,15228,1
1687,Drama,117,5.6,15763,1
1688,Drama,154,6.2,34328,1
1689,Thriller,133,8.5,15782,1
1690,Thriller,135,4.1,15293,1
1691,Action,165,7.6,28661,1
1692,Romance,176,7.7,43913,0
1693,Action,179,8.4,7866,1
1694,Thriller,166,9.1,29944,1
1695,Comedy,124,4.1,29532,1
1696,Thriller,113,4.8,29604,1
1697,Romance,88,8.9,37246,1
1698,Thriller,167,6.5,40397,0
1699,Romance,87,7.1,,0
1700,Romance,86,7.6,3171,1
1701,Romance,115,7.7,17039,1
1702,Romance,97,9.1,25031,1
1703,Romance,82,9.5,44560,0
1704,Comedy,107,8,1140,1
1705,Action,149,5.6,2786,1
1706,Drama,123,8.8,12766,1
1707,Action,100,4.3,35421,0
1708,Romance,107,5.3,1879,0
1709,Comedy,133,8.9,13286,0
1710,Thriller,133,5.4,16559,0
1711,Comedy,144,5.2,20810,0
1712,Romance,179,4.8,22319,0
1713,Comedy,100,8.7,5157,1
1714,Comedy,178,6.8,18833,1
1715,Romance,92,,19257,1
1716,Comedy,136,5.3,35130,0
1717,Drama,128,8.2,19713,1
1718,Drama,133,8.2,43176,1
1719,Comedy,89,5.7,49644,0
1720,Thriller,132,6.3,,1
1721,Romance,,5.2,20846,0
1722,Drama,126,9.4,5288,1
1723,Thriller,132,7.6,41670,1
1724,Comedy,153,9.1,29780,1
1725,Thriller,,5.7,,1
1726,Action,92,8.3,36866,1
1727,Drama,116,8.2,,1
1728,Comedy,103,7.8,36545,1
1729,Romance,81,9.3,5896,0
1730,Comedy,165,6.2,47318,0
1731,Romance,160,4.7,39231,1
1732,Comedy,179,7.7,8223,1
1733,Thriller,93,8,8322,1
1734,Thriller,89,7.2,24174,0
1735,Thriller,114,5.1,46522,1
1736,Action,104,6.8,29925,0
1737,Romance,82,5.7,36939,1
1738,Thriller,96,6.4,41676,1
1739,Action,91,7.5,2886,1
1740,Romance,,8.1,33738,0
1741,Comedy,103,5.3,37064,1
1742,Action,108,6.2,,1
1743,Drama,122,5.5,26088,1
1744,Action,104,5.1,35607,1
1745,Action,179,8.3,33808,1
1746,Romance,139,9,33208,1
1747,Comedy,169,6,29815,1
1748,Drama,144,8.1,23906,0
1749,Thriller,163,8.9,37001,1
1750,Thriller,107,8.7,17143,1
1751,Action,95,5,10325,0
1752,Romance,,9.3,9852,0
1753,Romance,160,6.1,3557,1
1754,Thriller,171,5.9,42716,0
1755,Drama,,4.3,9341,1
1756,Comedy,155,6.7,553,0
1757,Drama,106,4.6,9996,1
1758,Comedy,132,5.4,21926,1
1759,Thriller,121,5.7,11076,1
1760,Comedy,138,8.4,48740,1
1761,Romance,126,8.8,33686,1
1762,Action,173,5.7,4968,1
1763,Action,,8.7,16496,0
1764,Thriller,116,8.7,31734,0
1765,Romance,85,8.2,12271,0
1766,Drama,86,4.8,24211,1
1767,Romance,175,7.8,33788,0
1768,Action,175,9.2,21404,0
1769,Action,104,7.8,42374,1
1770,Romance,112,5.8,39343,1
1771,Romance,134,6.8,28353,1
1772,Action,137,7.6,31080,0
1773,Drama,86,6.8,2117,0
1774,Thriller,136,4.7,8057,1
1775,Thriller,91,5.7,49098,0
1776,Romance,95,8.4,42288,1
1777,Thriller,159,8.7,4892,1
1778,Action,122,4.8,13337,1
1779,Action,,9.2,16351,0
1780,Romance,156,5.8,19352,1
1781,Romance,86,7.6,10807,1
1782,Romance,179,8.1,34306,1
1783,Drama,130,8.5,28840,1
1784,Thriller,152,9.2,3643,0
1785,Romance,111,5.7,44235,0
1786,Comedy,154,8.7,48388,1
1787,Comedy,87,4.7,39211,1
1788,Action,176,7.9,35131,1
1789,Thriller,166,8.1,43029,1
1790,Romance,168,7.7,311,1
1791,Comedy,151,5.4,46677,1
1792,Thriller,124,8.8,39895,1
1793,Action,165,4.9,431,0
1794,Drama,138,4.3,23344,1
1795,Thriller,83,7.9,8269,0
1796,Thriller,146,6.6,22204,1
1797,Drama,108,8.7,42001,1
1798,Thriller,108,6.1,14691,1
1799,Action,177,4.9,31811,0
1800,Action,177,8.6,48993,1
1801,Drama,107,7,827,0
1802,Romance,156,5,21459,1
1803,Comedy,158,8,43922,0
1804,Romance,166,,36111,1
1805,Thriller,123,7.3,49900,1
1806,Comedy,169,6.5,37963,1
1807,Drama,83,8.6,46677,1
1808,Drama,169,8.6,23098,0
1809,Comedy,88,7.9,11029,0
1810,Action,84,4.6,14942,1
1811,Comedy,135,8.6,23619,1
1812,Thriller,175,7.7,17493,0
1813,Action,163,7.8,34418,1
1814,Drama,129,6,9095,1
1815,Comedy,154,8.8,28756,0
1816,Romance,94,8,48034,0
1817,Romance,111,4.6,40360,0
1818,Thriller,107,6.2,45369,1
1819,Romance,101,8.9,,1
1820,Comedy,96,4.3,28940,1
1821,Comedy,138,9.3,,1
1822,Romance,169,7.7,13365,0
1823,Comedy,150,7.5,5524,1
1824,Thriller,136,5.5,20725,1
1825,Action,105,5.4,14186,0
1826,Thriller,104,9.2,,1
1827,Thriller,89,5.6,36029,1
1828,Comedy,124,8.3,20639,1
1829,Action,162,6.2,25203,1
1830,Comedy,90,4.8,27974,0
1831,Drama,156,4.1,9315,0
1832,Comedy,132,7,39485,1
1833,Comedy,151,9.4,,0
1834,Comedy,147,6,12026,1
1835,Action,174,6,47960,1
1836,Comedy,,5.9,31601,1
1837,Action,154,6.9,29874,1
1838,Romance,144,6.4,25108,1
1839,Drama,128,8.8,49028,1
1840,Action,126,6.8,17660,1
1841,Romance,131,6.8,24440,0
1842,Action,167,4.8,25076,0
1843,Action,133,9.4,48506,1
1844,Drama,139,5.4,27726,0
1845,Thriller,136,4.4,32820,0
1846,Thriller,126,7.6,35101,0
1847,Action,110,7.3,4800,1
1848,Comedy,125,6.3,43895,1
1849,Romance,105,6.3,7960,0
1850,Comedy,84,8.3,7626,1
1851,Comedy,163,5.1,38427,1
1852,Action,131,8.5,39600,0
1853,Action,154,7.6,2613,1
1854,Action,133,6.3,,1
1855,Action,112,,14881,1
1856,Thriller,129,5.4,8010,1
1857,Action,117,8.1,15947,0
1858,Thriller,106,6.8,5749,1
1859,Thriller,177,5.8,9220,0
1860,Action,94,7.3,2051,1
1861,Drama,175,9.5,10265,1
1862,Romance,140,,14452,1
1863,Comedy,100,9.1,9846,0
1864,Thriller,125,5.9,43838,1
1865,Romance,148,4.3,29097,1
1866,Drama,85,5.1,42054,1
1867,Comedy,117,6.3,24283,1
1868,Comedy,141,5.2,8904,1
1869,Thriller,165,4,27269,1
1870,Action,141,9,695,1
1871,Drama,161,8.6,29692,1
1872,Thriller,157,8.1,40743,1
1873,Drama,153,4.9,20923,1
1874,Action,125,4.7,6072,0
1875,Action,92,4.4,15982,1
1876,Thriller,174,8,958,1
1877,Action,173,9.1,5619,0
1878,Romance,82,6.4,23869,1
1879,Comedy,173,4.7,25120,1
1880,Thriller,85,6.8,42848,1
1881,Drama,172,5.9,37185,1
1882,Romance,87,6.1,19938,0
1883,Thriller,123,7.4,45012,0
1884,Action,112,8,12979,1
1885,Action,160,4.6,33898,0
1886,Action,154,4.2,42355,0
1887,Action,156,9.5,24390,1
1888,Drama,129,5.3,46173,1
1889,Romance,90,4.3,10355,1
1890,Comedy,174,5,1547,1
1891,Drama,107,4.2,43105,0
1892,Drama,149,6.2,29295,0
1893,Comedy,120,,2950,1
1894,Comedy,95,5.9,28500,1
1895,Action,,6.4,12053,0
1896,Drama,178,7.7,40974,1
1897,Thriller,,6.8,23635,0
1898,Comedy,135,8.7,10100,1
1899,Comedy,143,8.8,9603,0
1900,Romance,138,4.1,15593,0
1901,Thriller,169,8.3,4155,0
1902,Thriller,,6.5,38270,1
1903,Comedy,155,9.4,32508,1
1904,Action,90,6.7,42149,1
1905,Romance,168,9.4,34540,1
1906,Thriller,97,8.2,28351,1
1907,Comedy,98,5.4,4632,0
1908,Thriller,166,,5024,1
1909,Romance,134,9.5,48137,1
1910,Romance,161,8.7,12646,1
1911,Drama,105,4.5,26679,0
1912,Comedy,85,7.9,6185,1
1913,Romance,83,5.9,12490,0
1914,Drama,108,4,13380,1
1915,Drama,138,6.2,24218,0
1916,Thriller,177,5.3,4964,1
1917,Thriller,96,8.5,42184,1
1918,Drama,,5.9,34089,1
1919,Thriller,159,8.6,35728,1
1920,Romance,145,4,26949,1
1921,Action,113,5.7,27666,1
1922,Romance,87,5.3,10802,1
1923,Drama,92,5.3,41296,1
1924,Drama,87,4.4,15485,1
1925,Romance,173,5,9436,0
1926,Thriller,175,7.1,31325,1
1927,Thriller,179,5.6,36121,1
1928,Drama,173,6.3,3882,1
1929,Comedy,144,6.1,,1
1930,Thriller,122,8.8,24194,1
1931,Romance,118,9,49211,0
1932,Thriller,160,6.7,23966,0
1933,Romance,138,5.8,19149,0
1934,Drama,163,4.6,42819,1
1935,Thriller,167,9.2,31092,1
1936,Romance,165,4.3,49137,1
1937,Drama,172,5.6,14667,1
1938,Comedy,165,5.6,44551,0
1939,Romance,123,5.8,3613,1
1940,Comedy,88,4.9,49747,1
1941,Comedy,116,8.3,13435,1
1942,Action,153,4.7,44240,1
1943,Thriller,115,7.5,38690,1
1944,Romance,171,4.7,14937,1
1945,Comedy,107,4.4,12222,1
1946,Action,121,9,,0
1947,Drama,122,5,31107,0
1948,Romance,164,8.5,41397,1
1949,Comedy,167,7,27784,1
1950,Thriller,121,4.4,26493,1
1951,Action,145,9.3,22854,1
1952,Comedy,134,5.4,20899,1
1953,Thriller,151,8.7,38827,0
1954,Comedy,127,4.9,,1
1955,Romance,170,8.7,6093,1
1956,Romance,101,4.1,30905,0
1957,Romance,106,6.8,28214,1
1958,Action,172,8.2,37889,1
1959,Romance,146,9.1,,1
1960,Thriller,92,9,,1
1961,Comedy,124,8.5,16238,1
1962,Drama,89,8.9,44627,1
1963,Thriller,179,5.1,,1
1964,Thriller,88,5.6,26823,1
1965,Romance,,5.6,12986,0
1966,Action,106,6.1,16879,1
1967,Comedy,113,6.2,28274,0
1968,Action,80,7,29186,0
1969,Comedy,111,4.9,17422,1
1970,Comedy,168,7.8,42696,0
1971,Action,172,4.9,35378,1
1972,Thriller,150,5.7,18133,0
1973,Comedy,146,6.8,20174,1
1974,Action,163,8.4,3535,0
1975,Comedy,99,8.1,36069,0
1976,Drama,173,,29042,0
1977,Thriller,114,,29159,1
1978,Romance,178,,48021,1
1979,Comedy,170,4.5,32926,0
1980,Drama,169,6.1,30397,1
1981,Romance,,6.3,43990,1
1982,Romance,96,4.2,21422,1
1983,Comedy,97,5.5,35839,1
1984,Action,124,9.3,9819,1
1985,Comedy,172,9.2,14117,0
1986,Drama,163,5.9,8414,1
1987,Romance,132,4.2,28395,1
1988,Comedy,170,5,9728,1
1989,Action,161,6.2,42222,0
1990,Comedy,147,9.2,11592,0
1991,Thriller,144,4.8,36213,1
1992,Action,80,8.2,15457,1
1993,Drama,137,4.6,33429,1
1994,Romance,105,9.4,20465,1
1995,Comedy,99,6.1,39129,0
1996,Action,166,8.3,1837,1
1997,Thriller,89,5.9,9196,1
1998,Action,,7.5,20038,1
1999,Thriller,154,5.1,,0
2000,Drama,120,4.8,27599,1
1891,Drama,107,4.2,43105,0
1406,Romance,127,6.3,32417,0
400,Comedy,111,7.8,41236,1
94,Drama,102,8.6,,1
385,Thriller,128,6.4,31506,0
1453,Drama,175,8.3,9347,1
151,Action,159,,10781,1
908,Drama,173,6.7,12701,1
1698,Thriller,167,6.5,40397,0
1379,Action,107,5.7,35410,0
1228,Action,124,5.2,23615,1
1190,Romance,176,5.8,12758,1
861,Action,105,4.4,19967,1
618,Comedy,116,8.6,7154,1
1357,Drama,123,5.3,46794,1
196,Drama,91,5.5,47994,0
480,Thriller,95,9,40655,1
1785,Romance,111,5.7,44235,0
417,Comedy,168,6.9,,1
1191,Thriller,155,7.1,29785,1
343,Drama,151,6.2,38550,0
1983,Comedy,97,5.5,35839,1
1799,Action,177,4.9,31811,0
1569,Romance,99,6.2,7956,1
1778,Action,122,4.8,13337,1
1199,Romance,145,4.1,,1
1290,Thriller,90,4.6,31062,1
1212,Drama,149,7.7,31936,1
347,Drama,130,8.7,21851,0
332,Comedy,166,8.6,12473,1
1329,Thriller,147,7.5,33414,1
507,Romance,160,5.5,10863,1
771,Thriller,165,,8170,0
807,Drama,151,4.2,49595,1
1333,Romance,156,7.9,34908,1
1189,Comedy,163,6.4,8491,1
270,Romance,89,7.7,45789,1
1946,Action,121,9,,0
547,Thriller,137,5.8,15298,1
1104,Drama,144,7.2,13853,1
929,Action,146,4.6,28581,1
1440,Thriller,175,4.8,,0
1912,Comedy,85,7.9,6185,1
414,Romance,,5.4,32118,0
1856,Thriller,129,5.4,8010,1
1149,Comedy,90,5.5,14392,1
1639,Action,169,7.4,15891,1
101,Romance,163,8.7,,0
825,Action,119,4.7,1170,1
43,Romance,139,4.2,26736,1
519,Thriller,137,8.3,31434,0
1762,Action,173,5.7,4968,1
1596,Thriller,136,8.6,205,0
1721,Romance,,5.2,20846,0
860,Drama,113,5.9,14844,0
1229,Drama,158,4.3,27967,0
1648,Romance,102,6.7,20712,0
272,Action,137,9.2,46836,0
1397,Comedy,135,6.8,43139,0
714,Drama,147,5.7,11629,1
1013,Thriller,120,4.4,14899,1
1656,Comedy,147,4.5,3775,1
1268,Thriller,113,8.4,29399,0
893,Comedy,131,8.9,14557,0
37,Drama,176,7.6,3665,0
1378,Comedy,87,4.1,,1
666,Action,123,5.5,14117,0
541,Action,83,8.6,3766,0
1088,Drama,80,,18412,1
907,Thriller,90,,28816,0
1588,Action,157,6.3,,1
1643,Drama,170,6.3,19765,1
1545,Drama,144,,22654,1
590,Action,126,8.4,22921,0
1326,Drama,114,7.8,5247,1
345,Comedy,122,6.8,15147,0
1305,Drama,109,4.5,44109,1
11,Romance,81,8.2,42819,1
5,Thriller,89,5.6,3214,0
1387,Action,90,6.5,24307,1
1927,Thriller,179,5.6,36121,1
296,Thriller,131,7.9,39852,1
1113,Comedy,135,6.2,26846,0
1435,Romance,151,4.4,37075,1
211,Drama,122,9.3,2931,1
535,Drama,139,8.9,46862,0
470,Romance,82,8.4,38027,0
3,Drama,111,5,26755,0
2000,Drama,120,4.8,27599,1
193,Romance,147,5.5,27469,1
1390,Romance,126,5.4,24945,0
1095,Drama,161,8.6,29543,0
1576,Drama,158,6.6,38606,0
252,Romance,142,7.2,21001,0
1335,Romance,126,8.8,1949,1
607,Romance,149,7.3,25750,1
90,Drama,163,6.8,33424,1
1015,Drama,,5,39407,0
409,Thriller,96,4.4,27789,1
1586,Romance,91,5.2,39562,1
